gene_id	F1_FPKM	F2_FPKM	F3_FPKM	M1_FPKM	M2_FPKM	M3_FPKM	female_fpkm_mean	male_fpkm_mean	log2FoldChange	pvalue	padj	female_sq	male_sq	SPM	diff_exp	category
Dcitr08g03960.1	23.06	20.5	23.21	17.12	21.58	20.44	23.06	17.12	-0.1651942	0.3017805	0.5769418	531.7636	293.0944	0.6446729	no	unbiased
Dcitr08g03970.1	4.66	3.07	4.27	2.65	3.13	5.2	4.66	2.65	-0.09718357	0.8292651	0.9318071	21.7156	7.0225	0.755638	no	unbiased
Dcitr08g04010.1	74.23	71.19	67.45	68.6	69.86	61.74	74.23	68.6	-0.08090622	0.5283977	0.773556	5510.093	4705.96	0.5393563	no	unbiased
Dcitr08g04030.1	32.17	33.35	27.02	22.48	15.76	19.62	32.17	22.48	-0.6741409	0.002647195	0.01639438	1034.909	505.3504	0.6719056	no	unbiased
Dcitr08g04050.1	4.86	6.73	4.84	3.55	5.46	6.22	4.86	3.55	-0.09479897	0.8008758	0.9202273	23.6196	12.6025	0.652077	no	unbiased
Dcitr08g04070.1	1.17	1.34	0.98	0.66	0.74	0.76	1.17	0.66	-0.6341757	0.2183957	0.4797327	1.3689	0.4356	0.7586035	no	unbiased
Dcitr08g04080.1	1.17	1.34	0.98	0.66	0.74	0.76	1.17	0.66	-0.6341757	0.2183957	0.4797327	1.3689	0.4356	0.7586035	no	unbiased
Dcitr08g04090.1	53.41	48.06	44.14	45	46.2	41.72	53.41	45	-0.1220657	0.3163875	0.594071	2852.628	2025	0.5848392	no	unbiased
Dcitr08g04100.1	24.23	15.73	32.06	25.18	33.15	21.98	24.23	25.18	0.1674253	0.6372079	0.838108	587.0929	634.0324	0.4807802	no	unbiased
Dcitr08g04110.1	3.74	3.08	4.33	2.09	3.78	2.79	3.74	2.09	-0.3470989	0.3369625	0.615283	13.9876	4.3681	0.7620303	no	unbiased
Dcitr08g04120.1	9.35	8.45	10.73	7.83	7.36	7.57	9.35	7.83	-0.318973	0.1374851	0.3596053	87.4225	61.3089	0.5877878	no	unbiased
Dcitr08g04140.1	79.53	78.71	64.37	65.34	59.19	60.87	79.53	65.34	-0.2558545	0.07351258	0.2373732	6325.021	4269.316	0.5970191	no	unbiased
Dcitr08g04180.1	37.18	39.34	37.61	30.71	33.41	27.31	37.18	30.71	-0.314278	0.03243656	0.129319	1382.352	943.1041	0.5944435	no	unbiased
Dcitr08g04190.1	2119.74	2132.24	2487.21	2011.05	1974.34	2232.57	2119.74	2011.05	-0.1104252	0.3728539	0.6486829	4493298	4044322	0.526294	no	unbiased
Dcitr08g04200.1	165.57	165.54	143.12	113.6	115.33	104.21	165.57	113.6	-0.5009371	4.357441e-05	0.0003927393	27413.42	12904.96	0.6799237	no	unbiased
Dcitr08g04210.1	4.25	4.76	4.51	3.83	2.83	3.57	4.25	3.83	-0.4035636	0.2681288	0.5399557	18.0625	14.6689	0.5518401	no	unbiased
Dcitr08g04220.1	5.37	5.09	4.85	3.57	3.74	3.48	5.37	3.57	-0.4958203	0.06627993	0.2205954	28.8369	12.7449	0.6934981	no	unbiased
Dcitr08g04230.1	10.65	12.07	11.78	8.93	7.03	8.6	10.65	8.93	-0.4872241	0.0727284	0.2355512	113.4225	79.7449	0.5871721	no	unbiased
Dcitr08g04240.1	108.62	94.84	88.73	62.91	55.86	64.65	108.62	62.91	-0.6625663	1.857365e-05	0.0001765066	11798.3	3957.668	0.7488147	no	unbiased
Dcitr08g04250.1	84.99	104.95	86.87	65.85	82.56	84.19	84.99	65.85	-0.2440971	0.0832429	0.2574452	7223.3	4336.222	0.6248788	no	unbiased
Dcitr08g04260.1	355.77	399.95	333.1	213.8	367.16	209.05	355.77	213.8	-0.4560996	0.01319658	0.06385291	126572.3	45710.44	0.7346778	no	unbiased
Dcitr08g04270.1	21.81	16.68	21.95	11.65	10.4	14.5	21.81	11.65	-0.7125541	0.0004836987	0.003586131	475.6761	135.7225	0.7780131	no	unbiased
Dcitr08g04280.1	4.47	6.02	6.39	4.12	6.81	6.21	4.47	4.12	0.03107733	0.9143642	0.9658923	19.9809	16.9744	0.5406775	no	unbiased
Dcitr08g04290.1	104.21	96.79	119.5	67.53	94	85.24	104.21	67.53	-0.3662335	0.04753261	0.1726953	10859.72	4560.301	0.7042611	no	unbiased
Dcitr08g04300.1	77.71	87.11	86.78	67.86	78.19	76.8	77.71	67.86	-0.1683563	0.2064102	0.4627656	6038.844	4604.98	0.5673566	no	unbiased
Dcitr08g04310.1	28.97	32.43	32.3	20.37	23.37	18.14	28.97	20.37	-0.590743	0.007176524	0.03874199	839.2609	414.9369	0.6691615	no	unbiased
Dcitr08g04320.1	111.58	134.86	126.3	111.56	98.35	95.4	111.58	111.56	-0.2839749	0.05177267	0.1839538	12450.1	12445.63	0.5000896	no	unbiased
Dcitr08g04330.1	28.43	34.67	25.67	23.72	30.07	27.09	28.43	23.72	-0.1283887	0.4598549	0.7225293	808.2649	562.6384	0.5895856	no	unbiased
Dcitr08g04350.1	435.6	436.24	464.26	246.28	331.87	338.58	435.6	246.28	-0.5331165	0.0005003803	0.003689971	189747.4	60653.84	0.7577734	no	unbiased
Dcitr08g04360.1	10.43	15.6	9.74	3.16	9.05	7.46	10.43	3.16	-0.8346638	0.05994388	0.2050616	108.7849	9.9856	0.9159253	no	unbiased
Dcitr08g04370.1	34.32	34.03	40.17	40.63	38.49	33.69	34.32	40.63	0.06097205	0.7066124	0.8763491	1177.862	1650.797	0.4164031	no	unbiased
Dcitr08g04380.1	2.46	2.76	2.96	3.5	3.36	2.24	2.46	3.5	0.1501289	0.7144237	0.8810327	6.0516	12.25	0.3306596	no	unbiased
Dcitr08g04390.1	90.23	65.68	100.34	63.25	105.01	75.53	90.23	63.25	-0.05786914	0.815918	0.926282	8141.453	4000.562	0.6705191	no	unbiased
Dcitr08g04400.1	8.39	8.29	10.27	5.04	5.16	6.93	8.39	5.04	-0.6220906	0.2566222	0.5267352	70.3921	25.4016	0.7348302	no	unbiased
Dcitr08g04410.1	39.84	80.29	94.36	67.23	41.68	64.68	39.84	67.23	-0.3131306	0.419973	0.6893112	1587.226	4519.873	0.2598985	no	unbiased
Dcitr08g04420.1	130.87	174.03	111.5	122.17	111.64	165.48	130.87	122.17	-0.04823364	0.833986	0.9341011	17126.96	14925.51	0.5343413	no	unbiased
Dcitr08g04430.1	29.7	33.18	30.33	17.86	18.92	26.61	29.7	17.86	-0.5429149	0.01637214	0.0764177	882.09	318.9796	0.7344204	no	unbiased
Dcitr08g04440.1	16.13	13.65	14.27	12.77	14.87	14.72	16.13	12.77	-0.04256853	0.8015142	0.9204768	260.1769	163.0729	0.6147124	no	unbiased
Dcitr08g04450.1	2.45	4.73	0.81	4.99	4.54	7.16	2.45	4.99	1.052393	0.06022846	0.2058649	6.0025	24.9001	0.1942393	no	unbiased
Dcitr08g04470.1	43.3	43.82	41.77	33.21	32.02	33.58	43.3	33.21	-0.3757946	0.01471352	0.06980486	1874.89	1102.904	0.6296238	no	unbiased
Dcitr08g04480.1	212.01	252.44	179.42	209.38	169.42	208.45	212.01	209.38	-0.1266699	0.4960884	0.7500496	44948.24	43839.98	0.506241	no	unbiased
Dcitr08g04490.1	9.45	7.39	6.74	5.55	6.39	6.56	9.45	5.55	-0.3313918	0.1262412	0.3400616	89.3025	30.8025	0.7435369	no	unbiased
Dcitr08g04500.1	18.31	17.39	18.91	13.09	14.37	16.45	18.31	13.09	-0.3033847	0.08010642	0.2513147	335.2561	171.3481	0.6617713	no	unbiased
Dcitr08g04520.1	17.83	30.57	18.78	12.33	14.13	15.09	17.83	12.33	-0.6963941	0.0500975	0.1795438	317.9089	152.0289	0.6764914	no	unbiased
Dcitr08g04530.1	90.91	137.79	149.85	192.75	53.35	142.93	90.91	192.75	0.03739986	0.9174225	0.9672214	8264.628	37152.56	0.1819714	no	unbiased
Dcitr08g04540.1	4.32	6.45	5.58	4.26	2.86	5.17	4.32	4.26	-0.4216365	0.334154	0.6130355	18.6624	18.1476	0.5069927	no	unbiased
Dcitr08g04560.1	71.99	78.55	80.78	86.04	66.87	73.57	71.99	86.04	-0.02579768	0.8593765	0.9432031	5182.56	7402.882	0.4117901	no	unbiased
Dcitr08g04570.1	19.34	11.44	19.57	9.43	19.76	12.98	19.34	9.43	-0.2393377	0.4603862	0.7226368	374.0356	88.9249	0.8079212	no	unbiased
Dcitr08g04580.1	151.77	161.61	167.78	143.48	199.44	135.75	151.77	143.48	-0.001815159	0.9908455	0.9954977	23034.13	20586.51	0.5280558	no	unbiased
Dcitr08g04590.1	13.53	14.92	12.78	14	11.65	12.03	13.53	14	-0.1274207	0.5605931	0.7943121	183.0609	196	0.4829327	no	unbiased
Dcitr08g04610.1	16.44	16.2	12.56	12.52	11.07	12.55	16.44	12.52	-0.3151549	0.155104	0.3868555	270.2736	156.7504	0.6329237	no	unbiased
Dcitr08g04620.1	10.43	11.01	7.64	8.24	7.17	6.06	10.43	8.24	-0.4305293	0.1174159	0.3244821	108.7849	67.8976	0.6157084	no	unbiased
Dcitr08g04630.1	68.7	68.87	64.59	61.55	44.16	68.45	68.7	61.55	-0.2072088	0.232332	0.4973126	4719.69	3788.402	0.5547295	no	unbiased
Dcitr08g04640.1	50.91	54.71	52.57	41.88	41.85	43.44	50.91	41.88	-0.3076439	0.1148422	0.3194411	2591.828	1753.934	0.5964035	no	unbiased
Dcitr08g04650.1	19.15	15.25	13.25	12.57	12.44	13.95	19.15	12.57	-0.2765104	0.1109712	0.3125607	366.7225	158.0049	0.6988819	no	unbiased
Dcitr08g04690.1	15.29	13.96	19.51	11.2	16.99	12.22	15.29	11.2	-0.264737	0.3160603	0.593887	233.7841	125.44	0.6508029	no	unbiased
Dcitr08g04720.1	19.07	23.76	15.99	9.34	18.12	18.06	19.07	9.34	-0.3580169	0.2217567	0.4836585	363.6649	87.2356	0.8065303	no	unbiased
Dcitr08g04730.1	3.32	4.22	2.49	2.43	2.71	4.11	3.32	2.43	-0.101898	0.7987713	0.9194385	11.0224	5.9049	0.6511611	no	unbiased
Dcitr08g04740.1	33.34	21.87	28.06	8	14.39	16.92	33.34	8	-1.047857	0.0004823527	0.00357829	1111.556	64	0.9455577	no	unbiased
Dcitr08g04750.1	202.61	207.79	205.24	203.54	155.06	212.43	202.61	203.54	-0.1011862	0.4968829	0.7504967	41050.81	41428.53	0.4977102	no	unbiased
Dcitr08g04760.1	16.9	14.81	11.27	12.17	10.18	8.1	16.9	12.17	-0.5019436	0.1143011	0.3183552	285.61	148.1089	0.6585141	no	unbiased
Dcitr08g04770.1	152.3	155.24	149.45	126.14	115.73	143.69	152.3	126.14	-0.2330971	0.2181284	0.4797327	23195.29	15911.3	0.59313	no	unbiased
Dcitr08g04780.1	19.28	12.71	14.5	12.93	13.46	12.17	19.28	12.93	-0.2528863	0.2778697	0.5514295	371.7184	167.1849	0.6897683	no	unbiased
Dcitr08g04790.1	4.87	5.94	2.93	5.8	2.7	4.24	4.87	5.8	-0.1139066	0.7641939	0.9029871	23.7169	33.64	0.4134969	no	unbiased
Dcitr08g04800.1	7.29	8.94	4.59	11.44	6.49	6.12	7.29	11.44	0.188079	0.6599436	0.8510817	53.1441	130.8736	0.2887988	no	unbiased
Dcitr08g04810.1	7.98	4.08	3.48	1.85	1.74	3.5	7.98	1.85	-1.118379	0.04058185	0.1538837	63.6804	3.4225	0.9489962	no	unbiased
Dcitr08g04820.1	27.76	16.14	26.93	7.91	12.2	19.57	27.76	7.91	-0.8034979	0.01298131	0.06300782	770.6176	62.5681	0.924905	no	unbiased
Dcitr08g04840.1	1.52	1.04	1.52	0.51	0.93	0.93	1.52	0.51	-0.7825093	0.1926484	0.4435377	2.3104	0.2601	0.8988135	no	unbiased
Dcitr08g04850.1	3.62	2.59	1.71	1.47	2.1	1.78	3.62	1.47	-0.5272613	0.2329941	0.498052	13.1044	2.1609	0.8584437	no	unbiased
Dcitr08g04860.1	374.17	337.7	338.73	178.24	207.32	178.4	374.17	178.24	-0.8887303	2.750016e-13	6.614428e-12	140003.2	31769.5	0.8150492	no	unbiased
Dcitr08g04870.1	11.04	10.16	8.57	7.89	9.55	10.17	11.04	7.89	-0.08424607	0.7794053	0.9114481	121.8816	62.2521	0.661919	no	unbiased
Dcitr08g04880.1	4.59	4.83	3.58	3.96	3.84	1.88	4.59	3.96	-0.4352137	0.2953462	0.570246	21.0681	15.6816	0.5732863	no	unbiased
Dcitr08g04890.1	2.78	3.68	3.48	3.04	1.25	3	2.78	3.04	-0.4483452	0.3179815	0.5954951	7.7284	9.2416	0.4554154	no	unbiased
Dcitr08g04900.1	7.35	7.59	5.63	7.85	6.21	6.33	7.35	7.85	-0.0124072	0.9690813	0.9877848	54.0225	61.6225	0.4671408	no	unbiased
Dcitr08g04940.1	28.79	36.73	41.83	22.25	34.6	25.11	28.79	22.25	-0.3795354	0.1105925	0.3117338	828.8641	495.0625	0.626065	no	unbiased
Dcitr08g04950.1	981.4	954.28	930.6	775.24	806.37	750.23	981.4	775.24	-0.2896668	0.005425106	0.03049411	963146	600997.1	0.6157659	no	unbiased
Dcitr08g04970.1	12.33	3.11	2.08	9.22	12.87	6.91	12.33	9.22	0.7711023	0.2131486	0.4725593	152.0289	85.0084	0.6413712	no	unbiased
Dcitr08g05000.1	23.13	24.79	19.12	16.21	19.09	16.68	23.13	16.21	-0.3615016	0.09358464	0.277335	534.9969	262.7641	0.670623	no	unbiased
Dcitr08g05010.1	79.32	70.31	69.67	58.69	59.61	52.47	79.32	58.69	-0.3531342	0.02869818	0.1177821	6291.662	3444.516	0.6462148	no	unbiased
Dcitr08g05020.1	56.41	80.32	59.42	48.21	47.68	52	56.41	48.21	-0.4024915	0.02561792	0.1083746	3182.088	2324.204	0.5779003	no	unbiased
Dcitr08g05030.1	6.58	13.28	10.29	8.2	8.86	10.66	6.58	8.2	-0.1222219	0.7135525	0.8807647	43.2964	67.24	0.3916936	no	unbiased
Dcitr08g05040.1	9.78	12.44	4.03	8.36	9.24	4.15	9.78	8.36	-0.2788088	0.4775759	0.7358793	95.6484	69.8896	0.5778033	no	unbiased
Dcitr08g05050.1	11.67	8.78	10.63	6.01	6.93	8.7	11.67	6.01	-0.5141648	0.07456276	0.2396784	136.1889	36.1201	0.790376	no	unbiased
Dcitr08g05060.1	10.6	9.28	7.04	6.51	7.26	3.95	10.6	6.51	-0.5895865	0.2581825	0.5280658	112.36	42.3801	0.7261208	no	unbiased
Dcitr08g05080.1	11.27	11.97	11.44	9.22	10.74	8.48	11.27	9.22	-0.2808203	0.2964644	0.571161	127.0129	85.0084	0.5990573	no	unbiased
Dcitr08g05100.1	10.99	6.43	12.24	8.44	11.7	8.66	10.99	8.44	-0.02958309	0.9386862	0.9753064	120.7801	71.2336	0.6290181	no	unbiased
Dcitr08g05120.1	4380.2	3770.31	4111.28	3033.21	3660.82	2628.07	4380.2	3033.21	-0.3875023	0.00415756	0.02423649	19186152	9200363	0.6758897	no	unbiased
Dcitr08g05130.1	8.42	10.01	10.78	5.05	5.87	5.38	8.42	5.05	-0.8369478	0.001335507	0.008949774	70.8964	25.5025	0.7354482	no	unbiased
Dcitr08g05140.1	10	5.2	9.58	10.38	7.1	5.47	10	10.38	-0.1104365	0.7571416	0.9000847	100	107.7444	0.4813607	no	unbiased
Dcitr08g05160.1	1492.31	1339.23	1008.23	990.9	1576	971.66	1492.31	990.9	-0.1064072	0.5526612	0.7891808	2226989	981882.8	0.69401	no	unbiased
Dcitr08g05190.1	5.02	6.7	5.71	4.53	3.69	4.83	5.02	4.53	-0.4108976	0.1036331	0.2970416	25.2004	20.5209	0.5511742	no	unbiased
Dcitr08g05220.1	3.18	3.86	4.1	3.25	3.96	3.37	3.18	3.25	-0.05816056	0.8545427	0.9411843	10.1124	10.5625	0.4891148	no	unbiased
Dcitr08g05230.1	1.14	2.86	2.02	24.29	16.75	4.9	1.14	24.29	2.88135	3.292125e-08	4.305434e-07	1.2996	590.0041	0.002197855	yes	male_biased
Dcitr08g05240.1	8.55	7.24	7.64	7.77	12.52	7.52	8.55	7.77	0.2591289	0.4013667	0.6723226	73.1025	60.3729	0.5476852	no	unbiased
Dcitr08g05250.1	19.48	19.79	16.71	16.2	16.27	13.56	19.48	16.2	-0.2780164	0.1309372	0.3487255	379.4704	262.44	0.5911579	no	unbiased
Dcitr08g05260.1	2.39	4.05	2.71	1.05	2.89	1.8	2.39	1.05	-0.6575824	0.306027	0.5816161	5.7121	1.1025	0.838215	no	unbiased
Dcitr08g05270.1	2.57	1.35	3.59	1.85	1.17	1.41	2.57	1.85	-0.7689298	0.1551395	0.3868555	6.6049	3.4225	0.6586852	no	unbiased
Dcitr08g05300.1	17.11	24.23	26.05	22.03	14.41	22.89	17.11	22.03	-0.1824399	0.4677706	0.7286935	292.7521	485.3209	0.3762527	no	unbiased
Dcitr08g05310.1	210.08	207.75	197.36	162.79	177.68	132.65	210.08	162.79	-0.3717838	0.005252524	0.02971243	44133.61	26500.58	0.6248193	no	unbiased
Dcitr08g05330.1	2.85	3.42	2.69	4.68	4.71	3.66	2.85	4.68	0.540336	0.1453195	0.3731444	8.1225	21.9024	0.2705255	no	unbiased
Dcitr08g05340.1	10.52	7.32	6.68	7.92	6.61	6.05	10.52	7.92	-0.2446674	0.3105911	0.5873451	110.6704	62.7264	0.6382494	no	unbiased
Dcitr08g05350.1	6.07	3.87	4.71	2.92	6.61	2.87	6.07	2.92	-0.2221055	0.7128528	0.8805682	36.8449	8.5264	0.812075	no	unbiased
Dcitr08g05360.1	2.18	1.26	2.75	1.63	1.82	1.17	2.18	1.63	-0.4157256	0.3145392	0.5923742	4.7524	2.6569	0.6414101	no	unbiased
Dcitr08g05380.1	7.05	6.57	4.51	4.55	3.65	3.92	7.05	4.55	-0.5818873	0.0509517	0.1818176	49.7025	20.7025	0.7059513	no	unbiased
Dcitr08g05390.1	2.2	1.7	3.92	2.41	2.07	2.71	2.2	2.41	-0.1027437	0.859758	0.9432031	4.84	5.8081	0.4545412	no	unbiased
Dcitr08g05410.1	6.09	9.71	4.78	4.15	13.37	1.83	6.09	4.15	-0.09697359	0.9073276	0.9637202	37.0881	17.2225	0.6828888	no	unbiased
Dcitr08g05420.1	25.77	24.59	22.77	21.34	18.39	19.9	25.77	21.34	-0.2860469	0.02061771	0.09190234	664.0929	455.3956	0.593211	no	unbiased
Dcitr08g05430.1	15.19	9.33	9.33	8.72	10.76	10.13	15.19	8.72	-0.1738093	0.499968	0.7528637	230.7361	76.0384	0.7521359	no	unbiased
Dcitr08g05440.1	18.26	17.96	17.35	16.78	12.53	18.34	18.26	16.78	-0.1599328	0.3792624	0.6533348	333.4276	281.5684	0.5421622	no	unbiased
Dcitr08g05460.1	27.33	28.33	26.05	15.99	17.51	14.87	27.33	15.99	-0.7511648	0.01073286	0.05386396	746.9289	255.6801	0.7449852	no	unbiased
Dcitr08g05470.1	32.32	28.94	23.73	28.89	24.07	22.84	32.32	28.89	-0.1575905	0.3375529	0.6159026	1044.582	834.6321	0.5558612	no	unbiased
Dcitr08g05480.1	5.31	2.24	4.76	8.63	5.13	5.21	5.31	8.63	0.6355348	0.2364729	0.5013995	28.1961	74.4769	0.2746204	no	unbiased
Dcitr08g05490.1	38.13	32.04	32.21	31.2	26.77	30.37	38.13	31.2	-0.2031671	0.1821191	0.4284079	1453.897	973.44	0.5989679	no	unbiased
Dcitr08g05500.1	80.82	90.7	89.51	67.63	67.29	81.55	80.82	67.63	-0.2612479	0.1191339	0.3268281	6531.872	4573.817	0.5881555	no	unbiased
Dcitr08g05510.1	14.33	13.69	15.81	15.47	16.56	14.07	14.33	15.47	0.07976909	0.6830785	0.8635882	205.3489	239.3209	0.4618009	no	unbiased
Dcitr08g05520.1	12.63	10.34	12.79	11.66	11.48	10.54	12.63	11.66	-0.07778925	0.716074	0.8821037	159.5169	135.9556	0.5398705	no	unbiased
Dcitr08g05530.1	1.97	1.67	1.62	2.01	2.38	1.68	1.97	2.01	0.2131655	0.683597	0.8635882	3.8809	4.0401	0.4899508	no	unbiased
Dcitr08g05540.1	23.22	22.19	19.65	14.21	18.79	17.11	23.22	14.21	-0.3640878	0.03791594	0.1459599	539.1684	201.9241	0.7275319	no	unbiased
Dcitr08g05550.1	175.47	155.07	167	143.06	154.76	141.91	175.47	143.06	-0.1689097	0.2759449	0.5488384	30789.72	20466.16	0.6007061	no	unbiased
Dcitr08g05560.1	36.29	27.88	30.24	24.01	19.16	21.22	36.29	24.01	-0.5439973	0.009370976	0.04809344	1316.964	576.4801	0.6955389	no	unbiased
Dcitr08g05570.1	8.28	4.3	4.68	6.15	3.93	4.83	8.28	6.15	-0.1994008	0.6710754	0.856952	68.5584	37.8225	0.6444616	no	unbiased
Dcitr08g05600.1	55.05	63.03	78.19	70.3	54.6	70.74	55.05	70.3	-0.0004663576	0.9980543	0.9990202	3030.502	4942.09	0.3801151	no	unbiased
Dcitr08g05640.1	5.95	4.86	3.95	4.47	4.63	4.24	5.95	4.47	-0.1328039	0.5486211	0.7863578	35.4025	19.9809	0.6392258	no	unbiased
Dcitr08g05650.1	17.5	16.54	19.37	16.73	8.52	13.8	17.5	16.73	-0.4552488	0.2326953	0.497499	306.25	279.8929	0.5224835	no	unbiased
Dcitr08g05670.1	18.76	15.4	30.58	19.24	17.27	18.59	18.76	19.24	-0.2269436	0.3664246	0.6425114	351.9376	370.1776	0.4873704	no	unbiased
Dcitr08g05680.1	2.88	3.21	3.61	2.95	4.63	1.94	2.88	2.95	-0.03506872	0.9304557	0.9718722	8.2944	8.7025	0.4879949	no	unbiased
Dcitr08g05700.1	27.7	37	35.12	31.53	28.64	41.48	27.7	31.53	0.03486896	0.8620726	0.9438612	767.29	994.1409	0.4356061	no	unbiased
Dcitr08g05710.1	8.53	8.4	7.93	4.39	5.13	5.63	8.53	4.39	-0.6941048	0.0126601	0.06187255	72.7609	19.2721	0.7905958	no	unbiased
Dcitr08g05720.1	9.71	6.62	8.48	4.03	11.66	6.48	9.71	4.03	-0.1330971	0.7733481	0.9075287	94.2841	16.2409	0.8530568	no	unbiased
Dcitr08g05730.1	28.42	41.29	75.45	67.02	38.8	33.49	28.42	67.02	-0.06648235	0.8548518	0.9413013	807.6964	4491.68	0.1524135	no	unbiased
Dcitr08g05790.1	10.15	12.22	12.22	9.83	10.18	12.63	10.15	9.83	-0.08014817	0.7754215	0.9089305	103.0225	96.6289	0.5160119	no	unbiased
Dcitr08g05800.1	2.64	2.92	5.38	4.51	2.16	3.75	2.64	4.51	-0.0431165	0.9368752	0.9744436	6.9696	20.3401	0.255206	no	unbiased
Dcitr08g05810.1	24.86	16.21	19.7	30.55	23.48	19.44	24.86	30.55	0.2792147	0.3627517	0.6400499	618.0196	933.3025	0.3983825	no	unbiased
Dcitr08g05830.1	4.13	4.08	5.05	3.39	3.2	3.18	4.13	3.39	-0.4327915	0.1155831	0.3208458	17.0569	11.4921	0.5974605	no	unbiased
Dcitr08g05840.1	11.2	10.51	7.92	7.24	9.42	7.51	11.2	7.24	-0.2833279	0.294819	0.5697654	125.44	52.4176	0.7052833	no	unbiased
Dcitr08g05910.1	13.62	18.36	16.18	12.29	15.6	10.96	13.62	12.29	-0.3020734	0.1804209	0.4265207	185.5044	151.0441	0.5511966	no	unbiased
Dcitr08g05920.1	96.04	167.21	108.58	53.24	140.21	66.48	96.04	53.24	-0.5138333	0.2901207	0.565035	9223.682	2834.498	0.7649315	no	unbiased
Dcitr08g05930.1	11.99	16.43	14.36	8.12	8.68	8.63	11.99	8.12	-0.7462487	0.006384706	0.03506761	143.7601	65.9344	0.6855692	no	unbiased
Dcitr08g05940.1	12.35	29.41	17.39	0.02	23.3	11.4	12.35	0.02	-0.7864793	0.5994405	0.818053	152.5225	4e-04	0.9999974	no	unbiased
Dcitr08g05950.1	7.44	7.43	7.5	6.02	7.98	5.1	7.44	6.02	-0.2223567	0.3783001	0.6528201	55.3536	36.2404	0.6043365	no	unbiased
Dcitr08g05960.1	10.59	7.7	11.42	7.88	7.36	8.72	10.59	7.88	-0.2897626	0.3271255	0.6061488	112.1481	62.0944	0.6436323	no	unbiased
Dcitr08g05970.1	30.29	25.65	27	22.32	19.63	23.75	30.29	22.32	-0.3272535	0.07854737	0.2484331	917.4841	498.1824	0.6480934	no	unbiased
Dcitr08g05980.1	5.71	3.83	3.15	2.97	4.54	4.41	5.71	2.97	-0.06972728	0.8433105	0.937784	32.6041	8.8209	0.7870634	no	unbiased
Dcitr08g06010.1	9.87	7.32	7.25	5.89	5.98	4.56	9.87	5.89	-0.5618745	0.03796631	0.1460179	97.4169	34.6921	0.7373979	no	unbiased
Dcitr08g06030.1	15.8	13.65	12.25	10.29	13.63	15.53	15.8	10.29	-0.06084255	0.8061231	0.9221198	249.64	105.8841	0.7021746	no	unbiased
Dcitr08g06040.1	36.4	40.46	47.22	41.72	32.19	76.6	36.4	41.72	0.2846672	0.4748973	0.7346318	1324.96	1740.558	0.432214	no	unbiased
Dcitr08g06050.1	25.49	26.25	25.92	26.91	31.13	30.73	25.49	26.91	0.2017629	0.1700921	0.4110229	649.7401	724.1481	0.4729206	no	unbiased
Dcitr08g06060.1	71.54	73.27	62.7	64.13	59.96	71.35	71.54	64.13	-0.07716244	0.5671723	0.7980924	5117.972	4112.657	0.5544554	no	unbiased
Dcitr08g06080.1	22.65	21.65	15.71	16.46	23.46	19.74	22.65	16.46	0.01242634	0.9613043	0.9862535	513.0225	270.9316	0.6544037	no	unbiased
Dcitr08g06100.1	10.58	13.99	10.18	10.55	15.06	10.32	10.58	10.55	0.05328538	0.8507498	0.940135	111.9364	111.3025	0.5014198	no	unbiased
Dcitr08g06130.1	15.4	9.78	15.67	9.24	8.39	11.31	15.4	9.24	-0.4791956	0.09926785	0.2883251	237.16	85.3776	0.7352941	no	unbiased
Dcitr08g06140.1	1.48	1.26	0.41	0.43	0.6	1.19	1.48	0.43	-0.4660061	0.5145496	0.7625659	2.1904	0.1849	0.9221572	no	unbiased
Dcitr08g06150.1	71.52	54.71	63.67	69.12	59.14	52.6	71.52	69.12	-0.06362731	0.7333672	0.8902016	5115.11	4777.574	0.5170599	no	unbiased
Dcitr08g06160.1	84.42	83.2	93.3	56.03	85.7	59.51	84.42	56.03	-0.3664785	0.05766109	0.1991088	7126.736	3139.361	0.6942011	no	unbiased
Dcitr08g06170.1	1	1.34	1.81	1.74	0.93	0.75	1	1.74	-0.2991236	0.5835378	0.8075903	1	3.0276	0.2482868	no	unbiased
Dcitr08g06180.1	52.88	54.83	50.98	57.2	44.11	58.5	52.88	57.2	0.01781044	0.9097957	0.9645367	2796.294	3271.84	0.4608162	no	unbiased
Dcitr08g06190.1	25.4	18.22	16.81	14.41	7.95	15.91	25.4	14.41	-0.6440418	0.06948608	0.2283272	645.16	207.6481	0.7565125	no	unbiased
Dcitr08g06200.1	31.26	30.62	35.71	24.85	25.77	30.88	31.26	24.85	-0.2499479	0.127431	0.3418821	977.1876	617.5225	0.6127682	no	unbiased
Dcitr08g06210.1	90.02	69.67	83.74	48.93	52.9	57.18	90.02	48.93	-0.6019733	7.734578e-05	0.0006712857	8103.6	2394.145	0.7719372	no	unbiased
Dcitr08g06230.1	2.14	2.51	3.05	0.82	1.14	1.15	2.14	0.82	-1.30357	0.008797162	0.04551129	4.5796	0.6724	0.8719726	no	unbiased
Dcitr08g06260.1	13.74	11.94	7.91	9.14	11	8.32	13.74	9.14	-0.2262846	0.2449686	0.5117777	188.7876	83.5396	0.6932381	no	unbiased
Dcitr08g06270.1	33.37	26.61	22.85	18.88	20.85	21.36	33.37	18.88	-0.426015	0.02453107	0.1048455	1113.557	356.4544	0.7575159	no	unbiased
