gene_id	chr	male	male_category	female	female_category
Dcitr00g05310.1	DC3.0sc00	0.00650626383191934	Low	0.00596801033505319	Low
Dcitr00g05320.1	DC3.0sc00	0.00628718100662408	Low	0.00721078700655215	Low
Dcitr00g05400.1	DC3.0sc00	0	None	0	None
Dcitr00g05500.1	DC3.0sc00	0.00517196872638882	Low	0.010496864017664	Low
Dcitr00g05510.1	DC3.0sc00	0.0073805791857282	Low	0.00776472660551081	Low
Dcitr00g05520.1	DC3.0sc00	0.00689421769945028	Low	0.00743207123806179	Low
Dcitr00g05580.1	DC3.0sc00	0.0790833194532338	Low	0.0431481953599531	Low
Dcitr00g05590.1	DC3.0sc00	0.0232254227315636	Low	0.0206051853248645	Low
Dcitr00g05660.1	DC3.0sc00	0.00607878354999566	Low	0.00881621402924344	Low
Dcitr00g05670.1	DC3.0sc00	0	None	0	None
Dcitr00g05680.1	DC3.0sc00	0.289935722332518	Low	0.304742518607767	Medium
Dcitr00g05710.1	DC3.0sc00	0.612402013627659	Medium	0.561242046672122	Medium
Dcitr00g05720.1	DC3.0sc00	0.864730367841468	High	0.857158817511217	High
Dcitr00g05730.1	DC3.0sc00	0.0294611900864451	Low	0.0382623460051692	Low
Dcitr00g05740.1	DC3.0sc00	0.0173577296344526	Low	0.0151216645690403	Low
Dcitr00g05750.1	DC3.0sc00	0	None	0	None
Dcitr00g05780.1	DC3.0sc00	0.239471062447304	Low	0.263621197238029	Low
Dcitr00g05830.1	DC3.0sc00	0.0184981422418765	Low	0.00862353268309933	Low
Dcitr00g05840.1	DC3.0sc00	0.0356816052543664	Low	0.0201270759464636	Low
Dcitr00g05850.1	DC3.0sc00	0.00786759335763373	Low	0.0069966284570202	Low
Dcitr00g05860.1	DC3.0sc00	0.0036231884057971	Low	0.0375477702956194	Low
Dcitr00g05880.1	DC3.0sc00	0.00416666666666667	Low	0	None
Dcitr00g05890.1	DC3.0sc00	0.00658746500637244	Low	0.0070347457337339	Low
Dcitr00g05900.1	DC3.0sc00	0.0107800786962592	Low	0.0191777874586665	Low
Dcitr00g05910.1	DC3.0sc00	0.0100686842990584	Low	0.00852150453973316	Low
Dcitr00g05920.1	DC3.0sc00	0.0349538023987471	Low	0.0389896451388	Low
Dcitr00g05930.1	DC3.0sc00	0.0903298821964728	Low	0.0554953603480053	Low
Dcitr00g05940.1	DC3.0sc00	0.0191581680713545	Low	0.0190900124975149	Low
Dcitr00g05950.1	DC3.0sc00	0	None	0.00591481569742439	Low
Dcitr00g05960.1	DC3.0sc00	0.0440447379219027	Low	0.0448308244599123	Low
Dcitr00g05970.1	DC3.0sc00	0.0753244921514136	Low	0.0802681056933779	Low
Dcitr00g06020.1	DC3.0sc00	0.00409170354599494	Low	0.00942834766125222	Low
Dcitr00g06030.1	DC3.0sc00	0.32941391941392	Medium	0.294670445833236	Low
Dcitr00g06040.1	DC3.0sc00	0.00960666985846516	Low	0.0167201632920317	Low
Dcitr00g06090.1	DC3.0sc00	0.00501703619061605	Low	0.0060623927394642	Low
Dcitr00g06100.1	DC3.0sc00	0.00821249093366889	Low	0.00766043915167918	Low
Dcitr00g06110.1	DC3.0sc00	0.226001424331611	Low	0.15563972864695	Low
Dcitr00g06120.1	DC3.0sc00	0.00760514068607078	Low	0.00706638457975329	Low
Dcitr00g06180.1	DC3.0sc00	0.00707136467823423	Low	0.00743000727017903	Low
Dcitr00g06190.1	DC3.0sc00	0.0070505383913698	Low	0.0054648302785406	Low
Dcitr00g06200.1	DC3.0sc00	0.00698985825399388	Low	0.00660327352392331	Low
Dcitr00g06210.1	DC3.0sc00	0.00902097326488044	Low	0.00730943672400968	Low
Dcitr00g06220.1	DC3.0sc00	0.0306490593297021	Low	0.0239619937002809	Low
Dcitr00g06250.1	DC3.0sc00	0.0114973453931411	Low	0.0105108375529301	Low
Dcitr00g06260.1	DC3.0sc00	0	None	0	None
Dcitr00g06270.1	DC3.0sc00	0.00552666502530592	Low	0.00644456074589593	Low
Dcitr00g06280.1	DC3.0sc00	0.1	Low	0.0714285714285715	Low
Dcitr00g06290.1	DC3.0sc00	0.00589705830575258	Low	0.00506037610623	Low
Dcitr00g06300.1	DC3.0sc00	0.0107831409368536	Low	0.0215562004826042	Low
Dcitr00g06310.1	DC3.0sc00	0.0378778715567957	Low	0.0392219524204719	Low
Dcitr00g06320.1	DC3.0sc00	0.4796281128682	Medium	0.530201473743976	Medium
Dcitr00g06330.1	DC3.0sc00	0.00810029594582207	Low	0.00856193034500716	Low
Dcitr00g06350.1	DC3.0sc00	0.00844810223946723	Low	0.00875809043756216	Low
Dcitr00g06360.1	DC3.0sc00	0.0145008388761014	Low	0.00864576788591111	Low
Dcitr00g06370.1	DC3.0sc00	0.005386892452924	Low	0.00570979337733506	Low
Dcitr00g06390.1	DC3.0sc00	0.00476190476190477	Low	0.018695652173913	Low
Dcitr00g06450.1	DC3.0sc00	0.0417805853470073	Low	0.0413295921852327	Low
Dcitr00g06460.1	DC3.0sc00	0.965811965811966	High	0.973741277509394	High
Dcitr00g06470.1	DC3.0sc00	0.0355353535963086	Low	0.0493313414530559	Low
Dcitr00g06490.1	DC3.0sc00	0.00870772264358049	Low	0.0089633832843325	Low
Dcitr00g06520.1	DC3.0sc00	0.00484848386439613	Low	0.00598113175473614	Low
Dcitr00g06530.1	DC3.0sc00	0.699469719297306	Medium	0.805873716646631	High
Dcitr00g06540.1	DC3.0sc00	0.170975722587202	Low	0.197755879901653	Low
Dcitr00g06550.1	DC3.0sc00	0.380079619117009	Medium	0.418143336564766	Medium
Dcitr00g06560.1	DC3.0sc00	0.00613609736308831	Low	0.00659369389089105	Low
Dcitr00g06570.1	DC3.0sc00	0.0166666666666667	Low	0	None
Dcitr00g06580.1	DC3.0sc00	0.67873379872203	Medium	0.612711474404547	Medium
Dcitr00g06590.1	DC3.0sc00	0.0158709516038157	Low	0.00158730158730159	Low
Dcitr00g06600.1	DC3.0sc00	0	None	0	None
Dcitr00g06610.1	DC3.0sc00	0.888888888888889	High	0.943452380952381	High
Dcitr00g06620.1	DC3.0sc00	0.574667026214535	Medium	0.639198922515386	Medium
Dcitr00g06630.1	DC3.0sc00	0.10625	Low	0.0495475113122172	Low
Dcitr00g06640.1	DC3.0sc00	0.204182330827068	Low	0.240476190476191	Low
Dcitr00g06650.1	DC3.0sc00	0.00699707914964123	Low	0.00711523189443896	Low
Dcitr00g06660.1	DC3.0sc00	0	None	0	None
Dcitr00g06680.1	DC3.0sc00	0.00945219011549999	Low	0.00940805011331728	Low
Dcitr00g06710.1	DC3.0sc00	0.0157833443344254	Low	0.01960230412424	Low
Dcitr00g06730.1	DC3.0sc00	0.00862045418778855	Low	0.00832556438136819	Low
Dcitr00g06740.1	DC3.0sc00	0.00555555555555555	Low	0.004	Low
Dcitr00g06750.1	DC3.0sc00	0	None	0	None
Dcitr00g06810.1	DC3.0sc00	0.0429999629146237	Low	0.0242923688720981	Low
Dcitr00g06840.1	DC3.0sc00	0.00642118820274793	Low	0.00693775358561297	Low
Dcitr00g06850.1	DC3.0sc00	0.00547655131767281	Low	0.00458793542905693	Low
Dcitr00g06860.1	DC3.0sc00	0.0108504823857163	Low	0.00644460907604136	Low
Dcitr00g06870.1	DC3.0sc00	0.0527244086449588	Low	0.0368861316136744	Low
Dcitr00g06890.1	DC3.0sc00	0	None	0	None
Dcitr00g06900.1	DC3.0sc00	0.00705404166080399	Low	0.00625354827094181	Low
Dcitr00g06930.1	DC3.0sc00	0	None	0.0175213675213675	Low
Dcitr00g06940.1	DC3.0sc00	0.900896696161958	High	0.841340022985153	High
Dcitr00g06960.1	DC3.0sc00	0.00673632420505826	Low	0.00684460558110569	Low
Dcitr00g06970.1	DC3.0sc00	0.00643139955840122	Low	0.00844619243003764	Low
Dcitr00g06980.1	DC3.0sc00	0.00896621944298196	Low	0.00910476485417063	Low
Dcitr00g06990.1	DC3.0sc00	0.00648104579424782	Low	0.00785001778633907	Low
Dcitr00g07000.1	DC3.0sc00	0.00834888742497438	Low	0.00777413023636835	Low
Dcitr00g07010.1	DC3.0sc00	0	None	0.00282485875706215	Low
Dcitr00g07020.1	DC3.0sc00	0	None	0	None
Dcitr00g07030.1	DC3.0sc00	0.0071108262238908	Low	0.0056444241659172	Low
Dcitr00g07080.1	DC3.0sc00	0.00515501572508811	Low	0.00677566764178797	Low
Dcitr00g07090.1	DC3.0sc00	0.12158637130324	Low	0.12621122367518	Low
Dcitr00g07100.1	DC3.0sc00	0.00563507871863544	Low	0.0071629048604848	Low
Dcitr00g07110.1	DC3.0sc00	0.00573998468286	Low	0.00562169202981589	Low
Dcitr00g07120.1	DC3.0sc00	0.494269083131732	Medium	0.496390337569016	Medium
Dcitr00g07130.1	DC3.0sc00	0.00847846502730749	Low	0.00878843922649352	Low
Dcitr00g07140.1	DC3.0sc00	0	None	0	None
Dcitr00g07170.1	DC3.0sc00	0	None	0	None
Dcitr00g07180.1	DC3.0sc00	0.00697197017443673	Low	0.00211613679671046	Low
Dcitr00g07190.1	DC3.0sc00	0.0185915607705517	Low	0.0137986083247862	Low
Dcitr00g07200.1	DC3.0sc00	0.398382635882636	Medium	0.550278579445246	Medium
Dcitr00g07210.1	DC3.0sc00	0.00416679132787586	Low	0.0039651935371048	Low
Dcitr00g07220.1	DC3.0sc00	0.0104166666666667	Low	0.0277777777777777	Low
Dcitr00g07230.1	DC3.0sc00	0.295978856865179	Low	0.283649498332551	Low
Dcitr00g07240.1	DC3.0sc00	0.0122939068100358	Low	0.00462962962962963	Low
Dcitr00g07250.1	DC3.0sc00	0.146370198573289	Low	0.0858799789534168	Low
Dcitr00g07260.1	DC3.0sc00	0.00589451184109164	Low	0.00651770609107987	Low
Dcitr00g07270.1	DC3.0sc00	0.00978099584155418	Low	0.00301872008727068	Low
Dcitr00g07360.1	DC3.0sc00	0.00936422721434933	Low	0.0120733537038822	Low
Dcitr00g07410.1	DC3.0sc00	0.00685364563272161	Low	0.00920074982398297	Low
Dcitr00g07420.1	DC3.0sc00	0.412117561815708	Medium	0.441271390718938	Medium
Dcitr00g07430.1	DC3.0sc00	0.243859649122807	Low	0.0827248677248678	Low
Dcitr00g07440.1	DC3.0sc00	0.0039076506174245	Low	0.0103978835306693	Low
Dcitr00g07450.1	DC3.0sc00	0.00568968113321481	Low	0.00748193691754678	Low
Dcitr00g07460.1	DC3.0sc00	0.00476594483947425	Low	0.0135526592285977	Low
Dcitr00g07470.1	DC3.0sc00	0.00132275132275132	Low	0.00440503100909987	Low
Dcitr00g07480.1	DC3.0sc00	0.6471744939855	Medium	0.519004329004329	Medium
Dcitr00g07520.1	DC3.0sc00	0.108920905871841	Low	0.107670994590893	Low
Dcitr00g07530.1	DC3.0sc00	0.0166666666666667	Low	0.0306825396825397	Low
Dcitr00g07540.1	DC3.0sc00	0.00663952724961815	Low	0.00491497192486794	Low
Dcitr00g07550.1	DC3.0sc00	0.577369852369852	Medium	0.451586980403823	Medium
Dcitr00g07560.1	DC3.0sc00	0.0046597353877824	Low	0.00693100411158998	Low
Dcitr00g07570.1	DC3.0sc00	0.37769656275106	Medium	0.386397624894935	Medium
Dcitr00g07580.1	DC3.0sc00	0.384203815875412	Medium	0.335354248844271	Medium
Dcitr00g07590.1	DC3.0sc00	0.130444514441802	Low	0.113107858291345	Low
Dcitr00g07600.1	DC3.0sc00	0.00703147148403326	Low	0.00626743645748594	Low
Dcitr00g07620.1	DC3.0sc00	0	None	0.0073529411764706	Low
Dcitr00g07630.1	DC3.0sc00	0.282142857142857	Low	0.124723145071982	Low
Dcitr00g07640.1	DC3.0sc00	0.0105054849789902	Low	0.00841416915860977	Low
Dcitr00g07650.1	DC3.0sc00	0.0182350233748801	Low	0.00636238613775465	Low
Dcitr00g07660.1	DC3.0sc00	0.0209325548561996	Low	0.019840116833641	Low
Dcitr00g07670.1	DC3.0sc00	0	None	0	None
Dcitr00g07680.1	DC3.0sc00	0.00714103665270841	Low	0.00837116262799959	Low
Dcitr00g07690.1	DC3.0sc00	0.00648619859240766	Low	0.00401005124733371	Low
Dcitr00g07700.1	DC3.0sc00	0.00415929801718036	Low	0.00593118991053542	Low
Dcitr00g07710.1	DC3.0sc00	0.0346201965485964	Low	0.0287810809237699	Low
Dcitr00g07720.1	DC3.0sc00	0.0167748917748918	Low	0.00234741784037558	Low
Dcitr00g07780.1	DC3.0sc00	0.0372780754987575	Low	0.0346285473455409	Low
Dcitr00g07800.1	DC3.0sc00	0.00533199348201877	Low	0.00423223374208986	Low
Dcitr00g07810.1	DC3.0sc00	0.216655825662765	Low	0.225288475910267	Low
Dcitr00g07860.1	DC3.0sc00	0.0152801622971959	Low	0.00376871047742607	Low
Dcitr00g07870.1	DC3.0sc00	0	None	0	None
Dcitr00g07890.1	DC3.0sc00	0.733110852921248	High	0.638165562507668	Medium
Dcitr00g07900.1	DC3.0sc00	0.00714285714285714	Low	0.0407970280310705	Low
Dcitr00g07910.1	DC3.0sc00	0.323901965336548	Medium	0.301690976140423	Medium
Dcitr00g07920.1	DC3.0sc00	0.00377168739819492	Low	0.00729095399772168	Low
Dcitr00g07930.1	DC3.0sc00	0.0121453049678014	Low	0.034570546155912	Low
Dcitr00g08000.1	DC3.0sc00	0.00543322491034445	Low	0.00580964843587294	Low
Dcitr00g08010.1	DC3.0sc00	0.0473731739165735	Low	0.0460864980168026	Low
Dcitr00g08020.1	DC3.0sc00	0.0244324390771034	Low	0.0325563644607417	Low
Dcitr00g08040.1	DC3.0sc00	0.0172527606663986	Low	0.0141631363845477	Low
Dcitr00g08050.1	DC3.0sc00	0.0124684619439864	Low	0.0122363390650871	Low
Dcitr00g08060.1	DC3.0sc00	0.00653523308942759	Low	0.00408607775109274	Low
Dcitr00g08080.1	DC3.0sc00	0.060897435897436	Low	0	None
Dcitr00g08090.1	DC3.0sc00	0.0082907158912184	Low	0.00588510036927748	Low
Dcitr00g08100.1	DC3.0sc00	0.00475946693566467	Low	0.00673881941382421	Low
Dcitr00g08150.1	DC3.0sc00	0.00980980498345728	Low	0.00521184112836218	Low
Dcitr00g08160.1	DC3.0sc00	0.0849163990282777	Low	0.0493667187611921	Low
Dcitr00g08170.1	DC3.0sc00	0.0386730908905279	Low	0.0443826176532911	Low
Dcitr00g08180.1	DC3.0sc00	0.223961999244772	Low	0.356884057971014	Medium
Dcitr00g08200.1	DC3.0sc00	0.0269183655860676	Low	0.0241747688959051	Low
Dcitr00g08210.1	DC3.0sc00	0.00564763883289744	Low	0.00581264139105455	Low
Dcitr00g08290.1	DC3.0sc00	0.25492105168249	Low	0.20443760365583	Low
Dcitr00g08300.1	DC3.0sc00	0.0111066846490785	Low	0.00626132829107834	Low
Dcitr00g08310.1	DC3.0sc00	0	None	0	None
Dcitr00g08320.1	DC3.0sc00	0.103007013918006	Low	0.0648557951061172	Low
Dcitr00g08330.1	DC3.0sc00	0.00429585668410676	Low	0.00549238030701876	Low
Dcitr00g08340.1	DC3.0sc00	0.0597386912604304	Low	0.124553571428571	Low
Dcitr00g08350.1	DC3.0sc00	0.421602440233611	Medium	0.40830379510805	Medium
Dcitr00g08360.1	DC3.0sc00	0.0112101287535872	Low	0.0244862307129395	Low
Dcitr00g08390.1	DC3.0sc00	0	None	0.00595996429329763	Low
Dcitr00g08400.1	DC3.0sc00	0.0776996675414093	Low	0.09550573430432	Low
Dcitr00g08410.1	DC3.0sc00	0.829347185381668	High	0.855263157894737	High
Dcitr00g08420.1	DC3.0sc00	0.00983014967380196	Low	0.00899063614511099	Low
Dcitr00g08430.1	DC3.0sc00	0.00671373039752853	Low	0.00288583367880141	Low
Dcitr00g08440.1	DC3.0sc00	0.00513404452750487	Low	0.00511829434747564	Low
Dcitr00g08450.1	DC3.0sc00	0.00732485903488067	Low	0.00691467520735813	Low
Dcitr00g08460.1	DC3.0sc00	0.0109653619492104	Low	0.0111656973415887	Low
Dcitr00g08540.1	DC3.0sc00	0.00333928093870686	Low	0.00992925707724497	Low
Dcitr00g08550.1	DC3.0sc00	0.00915305338896262	Low	0.0084885203227136	Low
Dcitr00g08590.1	DC3.0sc00	0.01144315432416	Low	0.0107350767177719	Low
Dcitr00g08600.1	DC3.0sc00	0.0054876904177294	Low	0.00494659900015149	Low
Dcitr00g08610.1	DC3.0sc00	0.0196187567207516	Low	0.0203533245141962	Low
Dcitr00g08620.1	DC3.0sc00	0.0076559632528234	Low	0.00629034845250408	Low
Dcitr00g08630.1	DC3.0sc00	0.0311664123717315	Low	0.0358603197059943	Low
Dcitr00g08640.1	DC3.0sc00	0.076896240489596	Low	0.104385629124923	Low
Dcitr00g08650.1	DC3.0sc00	0.00193251327552598	Low	0.00246655670924095	Low
Dcitr00g08660.1	DC3.0sc00	0.00599911124277885	Low	0.00856566079873008	Low
Dcitr00g08690.1	DC3.0sc00	0.0786147677850265	Low	0.0779714698439572	Low
Dcitr00g08700.1	DC3.0sc00	0.00691900691900692	Low	0.00573170731707317	Low
Dcitr00g08710.1	DC3.0sc00	0.00444444444444445	Low	0	None
Dcitr00g08720.1	DC3.0sc00	0.00311308908380236	Low	0.00818004827586744	Low
Dcitr00g08730.1	DC3.0sc00	0.0650584795321637	Low	0	None
Dcitr00g08780.1	DC3.0sc00	0.0156832718250375	Low	0.0140681742793276	Low
Dcitr00g08790.1	DC3.0sc00	0.00138888888888889	Low	0.00518337634097775	Low
Dcitr00g08800.1	DC3.0sc00	0.00551415710094061	Low	0.00643663591329267	Low
Dcitr00g08820.1	DC3.0sc00	0.0082261471424033	Low	0.00338627612761277	Low
Dcitr00g08830.1	DC3.0sc00	0	None	0.0136763038548753	Low
Dcitr00g08840.1	DC3.0sc00	0.256025584245193	Low	0.19933693744196	Low
Dcitr00g08850.1	DC3.0sc00	0.00797730204848192	Low	0.0087232036871576	Low
Dcitr00g08860.1	DC3.0sc00	0.00842566447571973	Low	0.00801701150883347	Low
Dcitr00g08880.1	DC3.0sc00	0.00685205899751175	Low	0.00627773294779468	Low
Dcitr00g08890.1	DC3.0sc00	0.0126550320935259	Low	0.0131379790224697	Low
Dcitr00g08900.1	DC3.0sc00	0.0133291725620004	Low	0.00203252032520325	Low
Dcitr00g08920.1	DC3.0sc00	0.01056061896653	Low	0.00757010989440119	Low
Dcitr00g08930.1	DC3.0sc00	0.0043890537943002	Low	0.00441463241589034	Low
Dcitr00g08950.1	DC3.0sc00	0.00591365438823174	Low	0.00504823529211525	Low
Dcitr00g08970.1	DC3.0sc00	0.0138888888888889	Low	0.00642278179481827	Low
Dcitr00g08990.1	DC3.0sc00	0.0278078242874833	Low	0.0607576766386077	Low
Dcitr00g09000.1	DC3.0sc00	0.0814324685579318	Low	0.0726425060235129	Low
Dcitr00g09010.1	DC3.0sc00	0.0059765864531107	Low	0.00555068263387441	Low
Dcitr00g09020.1	DC3.0sc00	0.00326797385620915	Low	0.0127389523336643	Low
Dcitr00g09030.1	DC3.0sc00	0.00628946134541468	Low	0.00423209386740735	Low
Dcitr00g09040.1	DC3.0sc00	0	None	0	None
Dcitr00g09070.1	DC3.0sc00	0.00923076923076924	Low	0.00691008618681574	Low
Dcitr00g09080.1	DC3.0sc00	0.00660696591743612	Low	0.00650139219321787	Low
Dcitr00g09090.1	DC3.0sc00	0.0115905039990437	Low	0.011656449328625	Low
Dcitr00g09100.1	DC3.0sc00	0.275950974275598	Low	0.279161525465862	Low
Dcitr00g09110.1	DC3.0sc00	0.142896745555829	Low	0.155747637411031	Low
Dcitr00g09120.1	DC3.0sc00	0.0090197271005255	Low	0.0074538777357967	Low
Dcitr00g09160.1	DC3.0sc00	0.00918828602352857	Low	0.0106376247162129	Low
Dcitr00g09170.1	DC3.0sc00	0.00131233595800525	Low	0.00827742241989487	Low
Dcitr00g09180.1	DC3.0sc00	0.00617901412195463	Low	0.008337164705645	Low
Dcitr00g09190.1	DC3.0sc00	0.00578195495558849	Low	0.00351665785298784	Low
Dcitr00g09200.1	DC3.0sc00	0.0211051601968134	Low	0.0153276505721978	Low
Dcitr00g09210.1	DC3.0sc00	0.00439327028164427	Low	0.00318757468109181	Low
Dcitr00g09220.1	DC3.0sc00	0.121024904214559	Low	0.0976619956271119	Low
Dcitr00g09230.1	DC3.0sc00	0.0559388164101433	Low	0.0647594529262312	Low
Dcitr00g09240.1	DC3.0sc00	0.0166259529337286	Low	0.0145744511335622	Low
Dcitr00g09250.1	DC3.0sc00	0.00493262685475946	Low	0.00508148604514458	Low
Dcitr00g09270.1	DC3.0sc00	0	None	0.0164230019493177	Low
Dcitr00g09280.1	DC3.0sc00	0.0103126476757231	Low	0.0106824189694429	Low
Dcitr00g09290.1	DC3.0sc00	0.00447628936886884	Low	0.00436761240365488	Low
Dcitr00g09300.1	DC3.0sc00	0.00219298245614035	Low	0.0050821492820494	Low
Dcitr00g09310.1	DC3.0sc00	0.0145722303591829	Low	0.022585490804505	Low
Dcitr00g09330.1	DC3.0sc00	0.0136977587444858	Low	0.00924110352025824	Low
Dcitr00g09340.1	DC3.0sc00	0.728571428571428	High	0.819118538233683	High
Dcitr00g09350.1	DC3.0sc00	0.206464574370471	Low	0.237624562280813	Low
Dcitr00g09360.1	DC3.0sc00	0.00454545454545455	Low	0.00303030303030303	Low
Dcitr00g09370.1	DC3.0sc00	0	None	0.0416666666666667	Low
Dcitr00g09380.1	DC3.0sc00	0.00399085459823255	Low	0.00514461019917012	Low
Dcitr00g09400.1	DC3.0sc00	0.00438689844930006	Low	0.00686103952925727	Low
Dcitr00g09420.1	DC3.0sc00	0.00591382373772081	Low	0.00482852882150701	Low
Dcitr00g09430.1	DC3.0sc00	0.0643191617822527	Low	0.0677708106026824	Low
Dcitr00g09440.1	DC3.0sc00	0.00712041748500667	Low	0.00602465659572621	Low
Dcitr00g09450.1	DC3.0sc00	0.00292397660818713	Low	0.00904788122519761	Low
Dcitr00g09500.1	DC3.0sc00	0.0416666666666667	Low	0	None
Dcitr00g09520.1	DC3.0sc00	0.243589957700896	Low	0.209715393581015	Low
Dcitr00g09530.1	DC3.0sc00	0.0501464746429216	Low	0.0473373970565416	Low
Dcitr00g09540.1	DC3.0sc00	0.00845331540062923	Low	0.00697373521411555	Low
Dcitr00g09550.1	DC3.0sc00	0.0602438823309993	Low	0.0612728506573097	Low
Dcitr00g09560.1	DC3.0sc00	0.023106037003205	Low	0.0290533299668346	Low
Dcitr00g09570.1	DC3.0sc00	0.00396155649320207	Low	0.00388069130454402	Low
Dcitr00g09630.1	DC3.0sc00	0.010996259776445	Low	0.0103208438401759	Low
Dcitr00g09660.1	DC3.0sc00	0	None	0	None
Dcitr00g09670.1	DC3.0sc00	0	None	0	None
Dcitr00g09680.1	DC3.0sc00	0.0321764688996152	Low	0.033983374937773	Low
Dcitr00g09690.1	DC3.0sc00	0.563007628523947	Medium	0.574350422956061	Medium
Dcitr00g09700.1	DC3.0sc00	0.00307734204793028	Low	0.00144927536231884	Low
Dcitr00g09710.1	DC3.0sc00	0.00720256380486103	Low	0.00503772084388525	Low
Dcitr00g09740.1	DC3.0sc00	0.0158832447477535	Low	0.00779702701527591	Low
Dcitr00g09750.1	DC3.0sc00	0.00858929268496887	Low	0.00742764322344597	Low
Dcitr00g09770.1	DC3.0sc00	0.0015015015015015	Low	0.00677542051236407	Low
Dcitr00g09780.1	DC3.0sc00	0.00368138136859326	Low	0.00302670740381126	Low
Dcitr00g09790.1	DC3.0sc00	0.00235301754215147	Low	0.00433206058739551	Low
Dcitr00g09800.1	DC3.0sc00	0	None	0	None
Dcitr00g09810.1	DC3.0sc00	0.00446535681829014	Low	0.00379224642174323	Low
Dcitr00g09820.1	DC3.0sc00	0.436644420750856	Medium	0.424972062592848	Medium
Dcitr00g09830.1	DC3.0sc00	0.159482657888292	Low	0.14240763503556	Low
Dcitr00g09840.1	DC3.0sc00	0.00598534713136135	Low	0.00482426848993164	Low
Dcitr00g09850.1	DC3.0sc00	0.00535910618124606	Low	0.00916904606515473	Low
Dcitr00g09860.1	DC3.0sc00	0.468923207773511	Medium	0.491498366667206	Medium
Dcitr00g09870.1	DC3.0sc00	0.00792878549945371	Low	0.00554190242016294	Low
Dcitr00g09890.1	DC3.0sc00	0.00278178840278172	Low	0.00346315089752766	Low
Dcitr00g09900.1	DC3.0sc00	0.191749686721967	Low	0.153342625323387	Low
Dcitr00g09910.1	DC3.0sc00	0.00677612818496975	Low	0.00579110862016969	Low
Dcitr00g09920.1	DC3.0sc00	0.0281625651343961	Low	0.0414472324267551	Low
Dcitr00g09930.1	DC3.0sc00	0.0356781376518218	Low	0.0161012782694199	Low
Dcitr00g09940.1	DC3.0sc00	0.0144554843659221	Low	0.0126502029185707	Low
Dcitr00g09950.1	DC3.0sc00	0.614490156938299	Medium	0.610451640607782	Medium
Dcitr00g09960.1	DC3.0sc00	0.00390355417529331	Low	0.00411429630373847	Low
Dcitr00g09970.1	DC3.0sc00	0.00399760750291623	Low	0.0047747062716804	Low
Dcitr00g09980.1	DC3.0sc00	0.0218456372159254	Low	0.025214934367243	Low
Dcitr00g10030.1	DC3.0sc00	0	None	0.00276828434723171	Low
Dcitr00g10040.1	DC3.0sc00	0.00568935518046758	Low	0.00521746233747166	Low
Dcitr00g10050.1	DC3.0sc00	0	None	0.0291858678955453	Low
Dcitr00g10060.1	DC3.0sc00	0.00561167227833895	Low	0.00890075208165458	Low
Dcitr00g10080.1	DC3.0sc00	0.00651514477489528	Low	0.00533950045313347	Low
Dcitr00g10090.1	DC3.0sc00	0.288994997991294	Low	0.200183312927197	Low
Dcitr00g10100.1	DC3.0sc00	0.00632811600289964	Low	0.00395161020934502	Low
Dcitr00g10110.1	DC3.0sc00	0.458557376855186	Medium	0.412864427312607	Medium
Dcitr00g10120.1	DC3.0sc00	0.00785594597215114	Low	0.0087277043670799	Low
Dcitr00g10130.1	DC3.0sc00	0	None	0	None
Dcitr00g10140.1	DC3.0sc00	0	None	0	None
Dcitr00g10150.1	DC3.0sc00	1	High	0.814864864864865	High
Dcitr00g10160.1	DC3.0sc00	0.0217954625657297	Low	0.00784430441952051	Low
Dcitr00g10200.1	DC3.0sc00	0.00435866502495159	Low	0.00655925168054998	Low
Dcitr00g10210.1	DC3.0sc00	0.0069325328759291	Low	0.00453646345787012	Low
Dcitr00g10220.1	DC3.0sc00	0.0180002852660106	Low	0.00611098614606344	Low
Dcitr00g10230.1	DC3.0sc00	0	None	0.00513523937493779	Low
Dcitr00g10240.1	DC3.0sc00	0.0212301587301587	Low	0.00416666666666667	Low
Dcitr00g10250.1	DC3.0sc00	0	None	0	None
Dcitr00g10270.1	DC3.0sc00	0.031121772208078	Low	0.0244100590975622	Low
Dcitr00g10280.1	DC3.0sc00	0.0606284047510692	Low	0.0409512128101754	Low
Dcitr00g10290.1	DC3.0sc00	0.00720928401440424	Low	0.00292196854757532	Low
Dcitr00g10310.1	DC3.0sc00	0.0069742574153227	Low	0.00552563798651024	Low
Dcitr00g10320.1	DC3.0sc00	0.00782852186573027	Low	0.0124401497927668	Low
Dcitr00g10330.1	DC3.0sc00	0.129189682214948	Low	0.406747480391548	Medium
Dcitr00g10340.1	DC3.0sc00	0.00611207617577044	Low	0.00282092127970264	Low
Dcitr00g10350.1	DC3.0sc00	0.0497910261410571	Low	0.0416288267477553	Low
Dcitr00g10360.1	DC3.0sc00	0.00631813891909745	Low	0.00562715388634973	Low
Dcitr00g10370.1	DC3.0sc00	0.00619656913108341	Low	0.0066628877309877	Low
Dcitr00g10380.1	DC3.0sc00	0.118856498891948	Low	0.226664730933024	Low
